,phrase,label,sentiment,subjectivity,language,count
nam,nam,GPE,0.08730158730158728,0.31587301587301586,en,1
England,England,GPE,0.0,0.0,en,1
2018.His,2018.His,GPE,-0.11333333333333333,0.5411111111111111,en,1
Llamas,Llamas,GPE,0.21944444444444444,0.5347222222222222,en,1
West,West,LOC,0.2,0.4,en,1
LA City,LA City,GPE,0.0,0.0,en,1
Petro,Petro,GPE,0.0,0.0,en,1
BUENOS AIRES,BUENOS AIRES,GPE,0.0,0.0,en,1
N.Y.,N.Y.,GPE,-0.2,0.0,en,1
El Salvado,El Salvado,LOC,-0.2,0.0,en,1
the United States House Oversight Committee,the United States House Oversight Committee,GPE,-0.08333333333333333,0.2708333333333333,en,1
LAS VEGAS,LAS VEGAS,GPE,0.0,0.0,en,1
Olympic,Olympic,GPE,0.25,0.3333333333333333,en,1
MD,MD,GPE,0.16666666666666666,0.8333333333333334,en,1
Bitcoins,Bitcoins,GPE,0.25,0.5666666666666667,en,1
New Epstein Island,New Epstein Island,GPE,-0.18181818181818182,0.6272727272727273,en,1
New Hampshire,New Hampshire,GPE,-0.015151515151515152,0.3106060606060606,en,1
Jeffre,Jeffre,GPE,0.04545454545454545,0.27651515151515155,en,1
las,las,GPE,0.0,0.0,en,1
Clive,Clive,GPE,0.0,0.0,en,1
the Virgin Islands,the Virgin Islands,GPE,0.13636363636363635,0.45454545454545453,en,1
San Fran,San Fran,GPE,0.0,0.0,en,1
Buffalo,Buffalo,GPE,-0.11201298701298701,0.4087662337662337,en,1
the United States Congress,the United States Congress,GPE,-0.15,0.3,en,1
OSLO,OSLO,GPE,0.16666666666666666,0.25,en,1
Norway,Norway,GPE,0.16666666666666666,0.25,en,1
Thames Valley,Thames Valley,GPE,0.2,0.5,en,1
Jennings,Jennings,GPE,-0.08666666666666666,0.52,en,1
SEATTLE,SEATTLE,GPE,-0.1851851851851852,0.3962962962962963,en,1
Dearb,Dearb,GPE,0.13636363636363635,0.45454545454545453,en,1
Sydney,Sydney,GPE,-0.2,0.2,en,1
Edinburgh,Edinburgh,GPE,0.125,0.65,en,1
the United Na,the United Na,GPE,0.35,0.55,en,1
South,South,LOC,-0.125,0.375,en,1
San Fr,San Fr,GPE,0.0,0.1,en,1
Alabama,Alabama,GPE,-0.125,0.375,en,1
PHOENIX,PHOENIX,GPE,-0.2,0.85,en,1
Bondi Beach,Bondi Beach,GPE,-0.07500000000000001,0.05,en,1
Vatican City,Vatican City,GPE,0.2857142857142857,0.5357142857142857,en,1
Vatican,Vatican,GPE,0.2857142857142857,0.5357142857142857,en,1
Islam,Islam,GPE,0.13636363636363635,0.45454545454545453,en,1
Carac,Carac,GPE,0.0,0.2,en,1
Rome,Rome,GPE,0.0,0.0,en,1
Castle Rock,Castle Rock,GPE,0.06000000000000001,0.325,en,1
Papakha,Papakha,LOC,0.0,0.5,en,1
Central America,Central America,LOC,0.0,0.25,en,1
bec,bec,GPE,0.3333333333333333,0.7666666666666666,en,1
Radar,Radar,LOC,0.4000000000000001,0.9,en,1
South Korea's,South Korea's,GPE,0.0,0.0,en,1
Las Vega,Las Vega,GPE,0.0,0.0,en,1
HAGUE,HAGUE,GPE,-0.125,0.375,en,1
Brazoria County,Brazoria County,GPE,0.0,0.0,en,1
Sacramento,Sacramento,GPE,0.0,0.0,en,1
Oregon,Oregon,GPE,-0.033333333333333326,0.6296296296296297,en,1
North Carolina,North Carolina,GPE,-0.10625,0.43229166666666663,en,1
Tzedek,Tzedek,GPE,0.0,0.0,en,1
these United States,these United States,GPE,-0.196875,0.675,en,1
Poland Spring,Poland Spring,GPE,-0.196875,0.675,en,1
frustratingThe Hill,frustratingThe Hill,LOC,0.16249999999999998,0.325,en,1
suppo,suppo,GPE,0.0,0.5,en,1
ATLANTA,ATLANTA,GPE,0.0,0.3333333333333333,en,1
PALM BEACH,PALM BEACH,GPE,0.0,0.0,en,1
Epstein,Epstein,GPE,0.13636363636363635,0.45454545454545453,en,1
NORAD,NORAD,GPE,0.125,0.16666666666666666,en,1
RAF,RAF,GPE,0.0,0.0,en,1
Bronx,Bronx,GPE,-0.07500000000000001,0.825,en,1
Festive Red,Festive Red,GPE,0.0,0.0,en,1
Politicon,Politicon,GPE,0.0,0.0,en,1
Guatemala,Guatemala,GPE,0.5190476190476191,0.6238095238095238,en,1
Mar-a-Lago,Mar-a-Lago,GPE,0.0,0.0,en,1
The United Kingdom’s,The United Kingdom’s,GPE,0.0,0.0,en,1
Munich,Munich,GPE,0.1875,0.4375,en,1
the Los Angeles County,the Los Angeles County,GPE,0.5,0.5,en,1
Breitb,Breitb,GPE,0.15000000000000002,0.41666666666666663,en,1
Sandringham Christmas,Sandringham Christmas,GPE,0.25,1.0,en,1
Dakota,Dakota,GPE,0.0,0.1,en,1
the United States of America,the United States of America,GPE,0.0,0.0,en,1
